X,Y,OBJECTID,Agency,Pro_Name,Address,Pro_type,Pro_Desc,Pro_Cost,Phase,Ownersh,Public_,Res_Units,Res_Type,Ins_Type,Rooms_H,Park_Spc,SqFoot,Cons_Type,LEED,TOD,VV_In,Green,C_Name,C_Email,C_Web,C_Phone,L_Update,Res1_Typ,CSYear,CSSeaso,CCYear,CCSeaso,BSqFtOFF,BSqFtRET,BSqFtRES,BSqFtIND,BSqFtHOT,BSqFtINS,BSqFtPar,BSqFtOth,Picture,Per_Jobs,Tem_Jobs,created_user,created_date,last_edited_user,last_edited_date
-76.68423487589844,39.350322370201397,7064,Planning,Arlington Elementary/Middle School,3705 W Rogers Ave,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:49:58.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/326/20315292405_ffe6e0621b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.667854626206264,39.347752502325008,7065,Planning,Pimlico Elementary/Middle School,4849 Pimlico Road,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:52:52.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/415/19694303033_3ac2db1084_z.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.537218687565797,39.292695723396548,7066,Planning,Patterson High School,100 Kane Street,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:48:23.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/556/20289040556_53760a0dde_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.623702402319324,39.248108979432111,7067,Planning,Cherry Hill Elementary/Middle School,801 Bridgeview Road,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:57:39.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/480/20127267808_d3801792ff_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.627725716045347,39.252246518609468,7068,Planning,Arundel Elementary/Middle School,2400 Round Road,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:57:16.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/382/20315292335_7752f41242_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.689448134062403,39.332588732405888,7069,Planning,Forest Park High School,3701 Eldorado Avenue,Public Facility,21st Century School,,Planned,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2015-12-02T13:52:18.000Z,,,,,,,,,,,,,,https://farm4.staticflickr.com/3725/20306874822_0ce2d28361_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.636469140968074,39.33087921265863,7070,Planning,Independence School Local I (Robert Poole Bldg),1250 W. 36th Street,Public Facility,21st Century School,,Under Construction,Public,,,N/A,Educational,,,,,,,,,BCPS,,http://www.baltimorecityschools.org,,2016-10-14T18:23:10.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/553/20315286655_f5b18bf9a7.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.617486689090569,39.328410129646649,7071,BOPA,Optical Gardens,NE corner of 33rd & Charles Streeet,Public Art,Percent-for-Public Art to accompany the Charles Street road construction from 27th-Universtiy Parkway,250000,Completed,Public-Private,City,,,,,,,New Construction,,,,,Kim Domanski,kdomanski@promotionandarts.org,www.promotionandarts.org,410-752-8632,2015-03-09T15:53:41.000Z,,,Fall,2014,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.62292226095461,39.247414507754911,7072,BOPA,Cherry Hill Community Center Public Art Project,,Public Art,1% for Art project in community center by Jonathan Latiano,,Planned,Public,City,,N/A,N/A,,,,New Construction,N/A,No,No,No,Lou Joseph,ljoseph@promotionandarts.org,,,2015-03-09T15:01:54.000Z,N/A,2015,Fall,2016,Fall,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.620984232558968,39.290404086331733,7073,BOPA,West Side Crosswalk Enhancements,W. Fayette St. & Eutaw St.,Public Art,"Artist designed crosswalk designs on the West side of downtown. 1/3, total project budget approx $200,000.00",66666,Completed,Public,City,,,,,,,,,,,,,,,,2015-03-09T15:44:27.000Z,,2014,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,5,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.62079111371375,39.287531001765288,7074,BOPA,West Side Crosswalk Enhancement,W. Lombard Street & Eutaw ST.,Public Art,"Artist designed crosswalk designs on the West side of downtown. 2/3, total project budget approx $200,000.00",66666,Completed,Public,City,,,,,,,,,,,,,,,,2015-03-09T15:49:01.000Z,,2014,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,5,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.620914171548904,39.289325692897208,7075,BOPA,West Side Crosswalk Enhancmenets,Baltimore & Eutaw Streets,Public Art,"Artist designed crosswalk designs on the West side of downtown. 3/3, total project budget approx $200,000.00",66666,Planned,Public,City,,,,,,,,,,,,,,,,2015-03-09T15:48:48.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,5,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.694500545561766,39.292802275911512,7076,BOPA,Untitled Public Art Project,Edmondson Ave & Swan Ave/ Old Fredrick Rd.,Public Art,Percent-for-Public Art to accompany Uplands Development entranceway,180000,Under Construction,Public,City,,,,,,,,,,,,Kim Domanski,kdomanski@promotionandarts.org,promotionandarts.org,410-752-8632,2015-03-12T15:59:55.000Z,,2014,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.543500223979109,39.287402874203821,7077,BOPA,Dundalk Ave. Public Art (untitled as of now),Dundalk Ave from Eastern Ave to the County Line,Public Art,Percent-for-Public Art project associated with Dundalk Ave road improvements,180000,Under Construction,Public,City,,,,,,,,,,,,Kim Domanski,kdomanski@promotionandarts.org,promotionandarts.org,410-752-8632,2015-03-09T16:07:39.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.577757398188865,39.33280424389325,7078,BOPA,Harford Road Bridge Public Art,pedestrian tunnel under Harford Road Bridge,Public Art,Percent-for-Public Art component of Harford Road Bridge reconstruction,130000,Planned,Public,City,,,,,,,,,,,,Kim Domanski,kdomanski@promotionandarts.org,promtionandarts.org,410-752-8632,2015-03-09T16:10:40.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.588872472716346,39.316956438392744,7079,BOPA,Rita M. Church Community Center Public Art,"2401 Rose St. Baltimore, MD 21213",Public Art,Percent-for-Public Art component of Rita M. Church community center & gymnsasium,80000,Planned,Public,City,,,,,,,,,,,,Kim Domanski,kdomanski@promotionandarts.org,promotionandarts.org,,2015-03-09T16:13:23.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.61069020787798,39.328532382326223,7080,BOPA,Waverly Branch Public Art,,Public Art,Percent-for-Art component of Waverly Branch of EPFL renovations,45000,Planned,Public-Private,,,,,,,,,,,,,Ryan patterson,rpatterson@promotionandarts.org,promotionandarts.org,410-752-8632,2015-03-09T16:16:17.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.642265614264204,39.318691768152604,7081,BOPA,Druid Hill Park Carved Stumps,,Public Art,Two artistically carved tree trunks in Druid Hill Park,2000,Completed,Public,City,,,,,,,,,,,,,,,,2015-03-09T16:18:14.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.609456852719546,39.290345007433409,7082,BOPA,DOT Renovation Public Art,"Benton Building, DOT offices",Public Art,Percent-for-Public Art to accompany DOT office renovations,17000,Completed,Public,City,,,,,,,,,,,,,,,,2017-09-21T14:36:48.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.618190125278929,39.285993812576535,7083,BOPA,Convention Center Public Art,Baltimore Convention Center,Public Art,Percent-for-Public Art commission for Baltimore Convention Center,26000,Completed,Public,City,,,,,,,,,,,,Kim Domanski,kdomansi@promotionandarts,promotionandarts.org,410-752-8632,2015-03-09T16:26:45.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.574198973745183,39.286647534683013,7084,BOPA,Patterson Park - Temporary Outdoor Public Art,,Public Art,Temporary public art to be placed in Patterson Park,16000,Under Construction,Private,,,,,,,,,,,,,Kim Domanski,kdomanski@promotionandarts.org,promotionandarts.org,410-752-8632,2015-03-09T16:28:30.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.61937906201382,39.301464201309265,7085,Baltimore Housing,Brexton Chase,241 Chase Street,Residential,Rehabilitation of the former GLBT headquarters to 10 residential units and one office unit.,1278850,Completed,Private,N/A,10,Rental,N/A,0,0,8000,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2016-06-23T12:19:11.000Z,Multiple Family,2015,Spring,2016,Spring,0,730,7270,0,0,0,0,0,http://s5.postimg.org/ota9zq2wn/Brexton_Chase_Page_1.jpg,,10,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.689966757344592,39.329906015032591,7086,Baltimore Housing,Dorchester Residences,4300 Liberty Heights Avenue,Residential,Rehabilitation of 14 rental units,1481000,Completed,Private,N/A,14,Rental,N/A,0,,12500,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2016-06-23T12:24:17.000Z,Multiple Family,2014,Winter,2016,Spring,0,0,12500,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,10,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.634579140347284,39.288858203748731,7087,Baltimore Housing,Hollins House,1010 West Baltimore Street,Residential,Rehabilitation of public housing for elderly and disabled,28000000,Under Construction,Public-Private,N/A,130,Rental,N/A,0,0,,Rehabilitation,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2016-10-14T18:23:37.000Z,Multiple Family,2015,Spring,2016,Spring,,,149500,,,,,71500,http://s5.postimg.org/gtib2f9yv/Hollins_House.jpg,4,280,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.605471492913296,39.277447055407663,7088,Planning,The Pinnacle,25 Pierside Dr,Residential,CONSTRUCT AN 18 STORY RESIDENTIAL TOWER WITH APPROXIMATELY 8000 SQUARE FEET PER FLOOR AND A TOTAL BUILDING HEIGHT OF APPROXIMATELY 228 FEET TALL. (THE COMPLETED STRUCTURE WILL BE ONLY THE CORE AND SHELL. THE BUILDING AND ALL SITE IMPROVEMENTS ARE BEING BUILT ON TOP OF AN EXISTING PARKING GARAGE.,16000000,Planned,Public,,30,For Sale,,,,126726,New Construction,,,,,,,,,2015-12-02T13:59:18.000Z,Single Family,,,,,,,,,,,,,https://farm6.staticflickr.com/5728/23442722746_714836f2e8.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.618112362949461,39.296553967785975,7089,Planning,605 PARK AVE,605 PARK AVE,Residential,EXISTING APARTMENT BUILDING TO HAVE INTERIOR UNITS RENOVATED AND UPDATED (ADDITION TO BE (13) TOTAL UNITS) AS PER PLANS AS PER CODE. Interior Demolition underway.,1100000,Under Construction,Private,,23,Rental,,,,17785,Both,,,,,,,www.FREESPIRITEDCONTRACTOR.COM,,2015-12-02T13:59:46.000Z,Multiple Family,2015,Spring,2016,Spring,,,,,,,,,https://farm6.staticflickr.com/5694/22824356603_1b65d381b1_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.661593652797677,39.3575989082861,7090,Planning,Springwell Senior Living,2211 W ROGERS AVE,Residential,NEW 4 STORY INDEPENDENT LIVING BUILDING WITH 99 APARTMENTS AND COMMONS AREAS,24500000,Completed,Private,,99,N/A,,,,10850,New Construction,,,,,,,,,2016-10-14T18:24:35.000Z,N/A,,,,,,,,,,,,,https://farm1.staticflickr.com/653/23423926006_92e8ba4dd7_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.535411389585363,39.286444152045682,7091,Planning,Hampton Inn,6571 Eastern Ave,Hotel,Construct 112 Room Hampton Inn and Suites hotel,,Planned,Private,,,,,112,,,New Construction,,,,,,,,,2015-12-02T13:45:46.000Z,,,,,,,,,,,,,,https://farm1.staticflickr.com/616/22823195643_8196928875.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.568319412913326,39.278980523507009,7092,Planning,1207 Highland Ave,1207 Highland Ave,Residential,Subdivide and develop 12 townhomes,,Planned,Private,,12,For Sale,,,12,30600,New Construction,,,,,,,,,2015-12-02T13:44:47.000Z,Single Family,,,,,,,,,,,,,https://farm4.staticflickr.com/3667/20128608189_94d0019f2e_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.639879185380821,39.334791795834185,7093,Planning,EDGEHILL MEWS,3901 BUENA VISTA AVE,Residential,DEVELOP AND BUILD 20 TOWNHOUSES,,Planned,Private,,20,For Sale,,,20,,New Construction,,,,,Carla Ryon,cryon@cmrengineers.com,,410-653-3838,2016-06-09T14:28:37.000Z,Single Family,,,,,,,,,,,,,https://farm1.staticflickr.com/490/20289000646_c993870912_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.606437403304227,39.263641476996781,7094,Planning,Sagamore Whiskey Distillery,301 E. Cromwell St,Retail,,,Completed,Private,,,,,,47,39000,New Construction,,,,,Jesse Lindsay,,,410-512-4253,2016-10-14T18:41:44.000Z,,,,,,,,,,,,,,https://farm6.staticflickr.com/5823/22824662373_b0c76048b1.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.642073233204684,39.267902692553186,7095,Planning,Broken Wing II,2121 Wicomico St,Industrial,Construct Food processing facility,,Planned,Private,,,,,,,37500,New Construction,,,,,,,,410-229-5891,2015-12-02T13:57:26.000Z,,,,,,,,,,,,,,https://farm6.staticflickr.com/5646/23155324910_5d87db7a17_b.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.555722195257232,39.279673680302089,7096,Planning,BJ's Wholesale Club,4701 O'Donnell,Retail,"INTERIOR AND EXTERIOR RENOVATION, INCLUDING 9,888 SF OF ADDITION, AND ALL ON-SITE UTILITIES INSTALLATION AND SITE PREPARATION (FINAL DEVELOPMENT WILL INCLUDE BJS WHOLESALE CENTER, TIRE CENTER, SERVICE CENTER AND A PAD SITE FOR FUTURE DEVELOPMENT)",,Completed,Private,,,,,,,89273,Both,,,,,,,,,2016-06-24T14:56:58.000Z,,,,,,,,,,,,,,https://bcplanning.files.wordpress.com/2015/05/download.png,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.571474808989421,39.28213601480784,7097,Planning,St. Brigid's School,900 S EAST AVE,Residential,RENOVATE EXISTING BUILDING AND USE AS 30 DU AND 11EU WITH 50 PARKING SPACES,2800000,Planned,,,41,Rental,,,50,41410,Rehabilitation,,,,,,,,,2015-06-08T16:15:18.000Z,Multiple Family,,,,,,,,,,,,,https://bcplanning.files.wordpress.com/2015/05/saintbrigid.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.612544793857325,39.307406270584387,7098,Planning,1510 Guilford Ave,1510 Guilford Ave,Office,"NEW CONSTRUCTION OF 7 STORY BUILDING, FIRST THREE LEVELS PARKING AND FOUR FLOORS OF GENERAL OFFICE SPACE",13000000,Completed,Public,,,,,,,108190,New Construction,,,,,,,,,2016-06-24T14:55:42.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.662389139645299,39.296605320696791,7099,Planning,The Center for Healthcare and Healthy Living,2700 Raynor Ave,Institutional,Restoration of old Hebrew Orphan Asylum for use as a healthcare facility.,12400000,Planned,Private,,,,Healthcare,,,9000,Rehabilitation,,,,,,,,,2016-10-14T18:38:41.000Z,,,,2015,Winter,,,,,,,,,http://www.baltimoresun.com/media/photo/2013-02/74254501.jpg,40,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.609959144765796,39.288895570809167,7100,Downtown Partnership,Staybridge Inner Harbor Hotel,17 Commerce Street,Hotel,103-key extended stay hotel.,,Under Construction,Private,N/A,0,N/A,N/A,103,50,84226,Rehabilitation,N/A,No,No,No,Tanis Hospitality Management,,,,2015-07-24T13:52:00.000Z,N/A,2014,Fall,2016,Spring,,,,,,,,,https://bcplanning.files.wordpress.com/2015/06/staybridge.png,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.566186783465014,39.281814035629019,7101,Planning,The National,3610 Dillon St,Residential,"CONSTRUCT A NEW FIVE STORY PODIUM APARTMENT BUILDING WITH GARAGE ON BASEMENT AND FIRST FLOOR, TOTAL OF 61 RESIDENTIAL UNITS",8100000,Planned,Private,,61,Rental,,,,178750,New Construction,,,,,,,,,2015-06-08T16:01:31.000Z,Multiple Family,,,,,,,,,,,,,https://bcplanning.files.wordpress.com/2015/06/thenational.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.645029274483349,39.250581500430805,7102,Planning,Popeyes Resturant,2201 W PATAPSCO AVE,Retail,"EXTERIOR/INTERIOR ALTERATIONS INCLUDING CONVERSION OF AN EXISTING FREE STANDING RESTAURANT (TO CREATE A POPEYES RESTAURANT),WITH A DRIVE THROUGH WINDOW",,,,,,,,,,,,,,,,,,,,2015-06-08T16:06:45.000Z,,,,,,,,,,,,,,https://bcplanning.files.wordpress.com/2015/06/popeyes.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.630513140689942,39.325784040837306,7103,Planning,Crittenton Place,3110 CRITTENTON PL,Residential,"RENOVATION OF AN EXISTING 14,000 S.F HISTORIC MANSION AND ASSOCIATED 900 S.F. COTTAGE ADDITION INTO A 15 UNIT APARTMENT COMPLEX",1400000,Under Construction,Private,,15,Rental,,,,14900,Rehabilitation,,,,,,,,,2016-06-24T14:57:18.000Z,Multiple Family,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.613073417167115,39.303832977416469,7104,Planning,,1207 N Calvert St,Office,"INTERIOR RENOVATION OF EXISTING MULTI-FAMILY RESIDENTIAL PROPERTY (USE AS OFFICE SPACE) AND EXTERIOR REPAIRS INCLUDING NEW ROOFING, NEW WINDOWS, AND SELECTIVE MASONRY CLEANING, REPAIR, AND RESTORATION",700000,Planned,Private,,,,,,,3500,Rehabilitation,,,,,,,,,2015-06-29T15:12:24.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.539288537645746,39.303294484615002,7105,Planning,,828 NORTH POINT RD,Industrial,"CONSTRUCT A 21,998+/- SF ADDITION TO AN EXISTING 5,100+/- SF WAREHOUSE BUILDING",65000,Planned,Private,,,,,,,22000,New Construction,,,,,,,,,2015-06-29T15:18:43.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.591900066548646,39.299780568693023,7106,Planning,Marriot Residence Inn,1800 E Madison St,Hotel,"A NEW MULTI COMPONENT, 15 STORY MID RISE HOTEL WITH 2 LEVELS OF RETAIL AND SURFACE PARKING",3500000,Under Construction,Private,,,,N/A,,,,New Construction,,,,,,,,,2016-06-24T14:57:53.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.644997783415533,39.301711192081086,7108,Planning,Sarah's Hope Women & Children's Shelter,1114 N Mount St,Public Facility,Full renovation of building and grounds,,Completed,,,,,,,,,,,,,,,,,,2016-06-24T14:58:10.000Z,,,,,,,,,,,,,,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
